date,portfolio_id,p05,p25,median,p75,p95
2026-09-24 15:16:34.285714285,Income,299067.9586730587,310948.7964939793,317194.59448775946,322313.1656217131,330240.3581714837
2026-09-26 02:03:25.714285714,Income,299117.87004322605,311111.4407149506,317224.323400168,322624.43866930145,330955.3473173061
2026-09-27 12:50:17.142857143,Income,298880.3711982527,311157.8277374224,317476.9228572064,323154.49488795723,331635.81747911416
2026-09-28 23:37:08.571428571,Income,298384.29370557144,311362.43159640697,318019.17975857866,323391.403433364,332112.47246516444
2026-09-30 10:24:00.000000000,Income,298009.9200067646,311151.2888433235,317861.2244883926,323849.1092260707,333135.26321957464
2026-10-01 21:10:51.428571428,Income,297732.7044667354,311093.58507520007,318102.07630468905,324342.7120725545,333877.6300172649
2026-10-03 07:57:42.857142857,Income,297809.66725052474,311086.23204168945,318396.9390667777,324888.5639708465,334718.7582756707
2026-10-04 18:44:34.285714286,Income,297766.4764308675,311068.25469656626,318460.66716667556,325224.4216983641,334978.5998144036
2026-10-06 05:31:25.714285714,Income,296977.9660322589,311033.50449534965,318616.9739500787,325711.18186261464,335426.1280998885
2026-10-07 16:18:17.142857143,Income,296996.7725516991,311126.0499833052,318935.3843952024,326103.7465802266,336369.6926252345
2026-10-09 03:05:08.571428571,Income,296698.4228612289,311043.8753476928,319139.1845934825,326551.0810451977,337028.0962789961
2026-10-10 13:52:00.000000000,Income,296388.2619230188,311292.5362004443,319401.099307557,326883.0951354726,337566.5048316361
2026-10-12 00:38:51.428571429,Income,295953.6109590047,311361.59299112385,319584.3304089191,327047.14759863535,337945.62056265614
2026-10-13 11:25:42.857142857,Income,296209.40248246473,311571.5782354059,319903.0276297134,327376.7326322278,338466.04667123995
2026-10-14 22:12:34.285714286,Income,295876.56064624997,311606.2943308185,320001.17101597006,327639.6314248245,339099.55921206455
2026-10-16 08:59:25.714285714,Income,295543.72416937957,311658.78987214144,320336.10819341417,327993.11397907586,339504.83790779184
2026-10-17 19:46:17.142857143,Income,294991.5373084266,311744.5399371316,320487.6364566682,328265.26295940904,340226.588873986
2026-10-19 06:33:08.571428571,Income,294563.3505801818,311528.2635285431,320470.32589338964,328748.3630628241,340663.0322756385
2026-10-20 17:20:00.000000000,Income,294164.3166546104,311865.04685579456,320688.24127856066,329137.3500709953,341536.9058005894
2026-10-22 04:06:51.428571429,Income,294452.33395530016,311898.16190371406,320815.2452879613,329501.25724324386,342086.4993387295
2026-10-23 14:53:42.857142857,Income,293970.6324478902,311769.1205932652,321025.66539260116,329973.54392066784,342657.899690835
2026-10-25 01:40:34.285714286,Income,293864.8473972316,311677.74802424375,321179.3017104374,330380.20378077636,343103.8703416004
2026-10-26 12:27:25.714285715,Income,293474.3140437883,311687.5725965941,321507.26193202153,330697.6020957228,343558.5210884179
2026-10-27 23:14:17.142857143,Income,293268.1163763896,311757.6602690758,321730.03519254894,331073.50340027973,343798.13923883473
2026-10-29 10:01:08.571428572,Income,292525.3943655203,311824.4957734099,321894.818547785,331469.19081236207,344560.18563312077
2026-10-30 20:48:00.000000000,Income,292258.899190748,311911.3032260045,322154.3608083051,331718.7491276852,345290.1131468616
2026-11-01 07:34:51.428571429,Income,292239.2003124668,311947.6381364937,322363.5692978502,332029.042080039,345681.52519795427
2026-11-02 18:21:42.857142857,Income,292177.5716864816,312144.7230428502,322596.7244088206,332296.8175273408,346388.53745112295
2026-11-04 05:08:34.285714286,Income,292032.2897570331,312131.06594930566,322804.6709671806,332676.0305326861,347627.3870951421
2026-11-05 15:55:25.714285715,Income,292005.21456796123,312241.69789682294,322947.1188212534,333014.3852852486,347969.36867167737
2026-11-07 02:42:17.142857143,Income,291409.9478744545,312357.63667679875,323147.48455721047,333289.87540278386,348650.8549394931
2026-11-08 13:29:08.571428572,Income,291669.58651393006,312662.1319750398,323616.43986687355,333869.81636927254,349050.01862467104
2026-11-10 00:16:00.000000000,Income,291249.4872369846,312748.8520966559,323497.9288532685,334095.8424724827,349924.7521240972
2026-11-11 11:02:51.428571429,Income,291268.2665483891,312765.4274301255,323779.8644672171,334396.5915941882,350337.918763198
2026-11-12 21:49:42.857142857,Income,291343.045097768,312965.6216943739,323844.39912066376,334826.9110815049,350883.30727573053
2026-11-14 08:36:34.285714286,Income,291175.1709048142,313132.2086774695,324190.47560654685,334935.3801557753,351598.7092388164
2026-11-15 19:23:25.714285715,Income,291199.5123693199,313039.82629797695,324589.4350207049,335334.1812378401,351751.42649436975
2026-11-17 06:10:17.142857143,Income,290688.56061114307,313116.63262815075,324753.76814456226,335638.94046656205,352572.4378241452
2026-11-18 16:57:08.571428572,Income,290343.8669946125,313205.3145832749,324839.61413547443,335974.5270078552,352764.1028598018
2026-11-20 03:44:00.000000000,Income,290673.28394868644,313400.4864565189,325080.0285358109,336248.9709401822,352980.90137371985
2026-11-21 14:30:51.428571429,Income,290251.2717228032,313318.4828121619,325292.22724525316,336592.88553931913,353654.1995296992
2026-11-23 01:17:42.857142858,Income,290257.73012151616,313537.4236636162,325589.7133257621,337068.0163558387,353858.5216922212
2026-11-24 12:04:34.285714286,Income,289801.40773053333,313854.0332054795,325761.9372894326,337398.8461754799,354318.65227398067
2026-11-25 22:51:25.714285715,Income,289351.869888754,313830.544067347,326044.3257703687,337606.05911339656,354889.83400418615
2026-11-27 09:38:17.142857143,Income,289188.4159012911,313959.8748857401,326204.0637000514,337854.2233678193,355481.01576469553
2026-11-28 20:25:08.571428572,Income,288786.74886837637,314116.72817082156,326549.02673994465,338231.8362652388,355591.0217425169
2026-11-30 07:12:00.000000000,Income,288968.47010104236,313899.7866436752,326613.49306245695,338682.6053157717,356469.1074846368
2026-12-01 17:58:51.428571429,Income,288604.5869506894,314305.82080048206,326762.57138940354,338749.7696322842,357396.8206135421
2026-12-03 04:45:42.857142858,Income,289193.49625924416,314323.50427665387,326876.26501105854,339286.24115587113,357728.9041329957
2026-12-04 15:32:34.285714286,Income,288416.8844281166,314231.7298181738,327104.2149550221,339582.9329191881,357796.1614599497
2026-12-06 02:19:25.714285715,Income,288803.9220373612,314358.37434064614,327385.47222456767,340136.7866272493,358362.754516134
2026-12-07 13:06:17.142857143,Income,288884.9955683502,314503.4528506146,327529.4860918238,340266.4904875391,358684.7798150567
2026-12-08 23:53:08.571428572,Income,288934.75909075927,314513.93743688136,327896.2995500087,340511.4443798225,359186.6981501072
2026-12-10 10:40:00.000000000,Income,289935.9651266033,314493.5405192176,328138.56723838125,340921.0234448485,359387.4305579844
2026-12-11 21:26:51.428571429,Income,289695.55412596476,314607.9827834173,328312.9051629112,340976.58022417733,359792.9645228995
2026-12-13 08:13:42.857142858,Income,289917.8619772274,314926.86584474234,328400.35110918863,341370.44242803013,360192.3889470293
2026-12-14 19:00:34.285714286,Income,289649.6838764297,314915.6687759138,328626.7076224793,341568.49522296095,360887.2860008058
2026-12-16 05:47:25.714285714,Income,290019.69946499285,315044.0318791837,328944.1802624841,341969.3926887531,361083.77414184087
2026-12-17 16:34:17.142857144,Income,288746.09159581707,315164.3644517202,329245.2685197645,342244.6024656847,361655.70408176555
2026-12-19 03:21:08.571428572,Income,288617.24074370146,315441.6727048487,329178.8667636451,342503.7577317067,362119.7307181859
2026-12-20 14:08:00.000000000,Income,288782.10739601025,315477.42491610954,329418.878062546,342787.7782280306,362758.10911260545
2026-12-22 00:54:51.428571430,Income,288593.8300355556,315485.14144617174,329750.3359329317,343245.4283980081,363143.7774538784
2026-12-23 11:41:42.857142858,Income,289149.1610006402,315653.74167964706,329780.9849811605,343571.1499077123,363198.96500635234
2026-12-24 22:28:34.285714286,Income,288502.6334336222,315558.95815046097,330091.5337550016,343797.3876933299,363738.5881739919
2026-12-26 09:15:25.714285714,Income,288119.58925049205,315460.0049397326,330322.56193272164,344227.01713491394,364363.277864086
2026-12-27 20:02:17.142857144,Income,288276.6219196792,315648.4051319405,330461.9473779758,344425.2996946109,365302.03125416563
2026-12-29 06:49:08.571428572,Income,287950.9792472876,315788.184657967,330776.7336696526,344903.2733876251,366056.63763330993
2026-12-30 17:36:00.000000000,Income,287298.09423963225,316030.0836143755,330974.40026176214,345222.9630260767,366526.8101022201
2027-01-01 04:22:51.428571430,Income,287582.50400023436,316153.2257612782,331094.77350772545,345540.64213485434,366965.2077699118
2027-01-02 15:09:42.857142858,Income,287891.1044062895,316066.5718145226,331199.0094683056,345788.65534841287,367243.9888423371
2027-01-04 01:56:34.285714286,Income,288113.3811011558,316207.4490323784,331311.9112387893,346396.2733888616,367391.8735846382
2027-01-05 12:43:25.714285714,Income,287838.7984784369,316475.22047120787,331622.2619230066,346686.28262521187,367928.9168665222
2027-01-06 23:30:17.142857144,Income,287559.42604079,316588.1307928599,331983.149761047,346899.3926280177,368636.6402946263
2027-01-08 10:17:08.571428572,Income,286964.4317471156,316828.94947229396,332293.433218686,347187.68987392215,369098.3735131918
2027-01-09 21:04:00.000000000,Income,286659.7548521025,316939.27522579493,332455.4552433451,347495.5223337475,370167.2679048514
2027-01-11 07:50:51.428571430,Income,286305.88786719594,316984.47566608555,332822.8984835822,347896.66103468696,370338.71890371415
2027-01-12 18:37:42.857142858,Income,286158.5682901898,316860.7913982393,332794.71357326105,348249.43397437606,370443.97156725376
2027-01-14 05:24:34.285714286,Income,285262.04289102537,316958.1470859075,333120.3768934924,348182.7041312228,370888.6312030386
2027-01-15 16:11:25.714285714,Income,284910.06512721983,317410.43411930423,333414.3064472114,348497.8841300401,371076.81515385647
2027-01-17 02:58:17.142857144,Income,284944.5552222758,317501.7564121262,333616.6994485173,348732.0081401747,370939.82174393075
2027-01-18 13:45:08.571428572,Income,285204.7090902108,317483.70357568585,333810.87516479555,348898.20836114924,371621.12878678855
2027-01-20 00:32:00.000000000,Income,284843.8128283358,317603.275430412,333832.81090992945,349103.6558718961,372157.62891343207
2027-01-21 11:18:51.428571430,Income,284476.21099933214,317933.5298937572,334175.49449577514,349378.5257686145,372218.25479757844
2027-01-22 22:05:42.857142858,Income,285291.66963375575,318145.7652095004,334474.8072946789,349793.9898971651,372660.89624675043
2027-01-24 08:52:34.285714286,Income,284537.2536213031,318470.8465490812,334752.6361062913,350191.01508579735,373278.90259572084
2027-01-25 19:39:25.714285714,Income,285149.30176604015,318485.68447903136,335035.7527301602,350563.5855915096,373825.36212685
2027-01-27 06:26:17.142857144,Income,284328.999892653,318352.69122785976,335353.5754469554,350965.8312948439,373745.7828998214
2027-01-28 17:13:08.571428572,Income,284265.97522184916,318443.7000986701,335387.95730636414,351332.05066894385,374483.10445997387
2027-01-30 04:00:00.000000000,Income,284462.57804672467,318577.541582399,335700.5095483315,351766.83134088473,374552.3138024317
2027-01-31 14:46:51.428571430,Income,285011.84560786997,318762.6079792356,335924.8817373512,352038.76199748577,375225.7397004377
2027-02-02 01:33:42.857142858,Income,285273.4136703036,318867.4187428346,336321.16799875826,352432.29609334865,375870.2466529446
2027-02-03 12:20:34.285714286,Income,284576.5610427788,319002.68219571776,336414.4308315839,352652.56495011813,376339.7950200316
2027-02-04 23:07:25.714285716,Income,283929.1265832251,319069.6999296574,336573.7076693487,352907.77538426255,376561.3182440031
2027-02-06 09:54:17.142857144,Income,283786.570421961,319422.1923912008,336746.54179179453,353188.3321629651,376935.6424216723
2027-02-07 20:41:08.571428572,Income,283721.10622156446,319205.2022609829,336897.5975160501,353439.5584970051,376765.7269701357
2027-02-09 07:28:00.000000000,Income,283533.08185227006,319327.4161620139,337270.0817124455,353616.01101873774,377266.11271862005
2027-02-10 18:14:51.428571430,Income,282744.9850773566,319425.2229004109,337479.48871121614,353979.9791975083,377751.06876218726
2027-02-12 05:01:42.857142858,Income,282841.93267123465,319597.26087919535,337679.0161016267,354379.900989815,378546.9200311434
2027-02-13 15:48:34.285714286,Income,282361.7094261232,319680.66194784077,337807.30621548527,354931.30537394754,379491.5956634217
2027-02-15 02:35:25.714285716,Income,281917.7311597526,319875.26887477713,338200.15829606925,354904.4488435059,379736.8140066481
2027-02-16 13:22:17.142857144,Income,281840.45371744904,320126.33194098226,338396.0435972087,355367.99198896694,380278.7373985934
2027-02-18 00:09:08.571428572,Income,282316.02008155483,320236.81505482737,338440.6072303294,355532.66230865,380725.4627690521
2027-02-19 10:56:00.000000000,Income,282691.68622643774,320457.53317575715,338662.7609136865,356074.15950249974,381134.59552965494
2027-02-20 21:42:51.428571430,Income,281775.67230541375,320370.1242709174,338722.9947993007,356330.43562195037,381564.3647120642
2027-02-22 08:29:42.857142858,Income,281818.5330156377,320740.62068365444,339230.71399825136,356495.651848173,381907.0656574973
2027-02-23 19:16:34.285714286,Income,282216.0849258425,320727.08868251333,339297.21399435867,356789.49984414084,382073.84795527265
2027-02-25 06:03:25.714285716,Income,282415.6187057359,320495.82608328445,339421.911940019,357157.99530985556,382707.90112303867
2027-02-26 16:50:17.142857144,Income,282824.72530739644,320467.23223977565,339567.34756851284,357595.12827206706,382968.8597169897
2027-02-28 03:37:08.571428572,Income,282807.5328683962,320815.56915087474,339657.34635053575,357592.7274556458,383433.7643145189
2027-03-01 14:24:00.000000000,Income,282081.66331264353,320823.6549784275,340134.85958117724,357960.8902114215,384427.91330290725
2027-03-03 01:10:51.428571430,Income,282212.16621621157,320924.3683250523,340341.66700858466,358277.4270363532,385120.3521865563
2027-03-04 11:57:42.857142858,Income,282652.35037757637,321296.4853187667,340426.10583278857,358845.71803279675,386152.83749298856
2027-03-05 22:44:34.285714286,Income,282480.3317587295,321046.1527408995,340594.9679952251,358995.46548516856,386107.9006828122
2027-03-07 09:31:25.714285716,Income,282000.5630875186,321333.0719916177,340904.9516741341,359069.1960660338,386631.168832845
2027-03-08 20:18:17.142857144,Income,281799.9100029312,321480.38712433586,341238.4592732899,359246.81875554705,386726.51139239187
2027-03-10 07:05:08.571428572,Income,281565.0780700979,321637.76666389924,341304.3789580271,359396.41465562076,387268.7964447996
2027-03-11 17:52:00.000000000,Income,281614.29247673805,321517.8885513283,341320.1924766558,360012.16182237084,387597.404345173
2027-03-13 04:38:51.428571430,Income,281693.00397695496,321421.50503626355,341820.6217765873,360013.5723912266,388155.2766719011
2027-03-14 15:25:42.857142858,Income,281382.9214474483,321423.5671693023,341690.4047148315,360382.9657902065,388615.08270319446
2027-03-16 02:12:34.285714286,Income,281230.1386150161,321779.8739070017,342075.9559338816,360906.4716758772,388923.07810568274
2027-03-17 12:59:25.714285716,Income,281096.02780441014,321712.3397460893,342190.65458240453,361190.10863869445,389376.02458104544
2027-03-18 23:46:17.142857144,Income,280685.5352082151,321788.66321201075,342255.01164899045,361634.7581357955,389807.30084032717
2027-03-20 10:33:08.571428572,Income,280686.9382278871,321929.8432281564,342592.4141230576,361755.2713693806,390776.3927029048
2027-03-21 21:20:00.000000000,Income,280921.131618555,322153.8914301203,342668.41641868616,362163.82274202374,391724.01514079835
2027-03-23 08:06:51.428571430,Income,281352.8775605171,321898.5648914511,342990.794872039,362809.9990309744,392823.6463631652
2027-03-24 18:53:42.857142858,Income,280952.99077278055,322037.2270293705,343177.6673702467,363450.47099695686,393160.13480205694
2027-03-26 05:40:34.285714286,Income,281203.1052135367,322286.6134925539,343427.290677029,363493.63927355537,393343.750392747
2027-03-27 16:27:25.714285716,Income,280784.2757933961,322531.1497595232,343662.991407244,363549.8946298366,393785.9946523613
2027-03-29 03:14:17.142857144,Income,280605.9923870539,322502.73861540924,343852.52205891156,363852.65679743234,394568.7212219774
2027-03-30 14:01:08.571428572,Income,280752.22180482215,322636.1355734836,344036.29932729155,364021.76158893626,394860.5854686604
2027-04-01 00:48:00.000000000,Income,280955.82929109863,322617.11773453467,344310.5965565042,364555.8632238868,394317.3505289798
2027-04-02 11:34:51.428571428,Income,280763.3452667979,323126.5484309159,344393.5378448284,364655.69098986103,394397.53230155964
2027-04-03 22:21:42.857142860,Income,281113.4073222565,323315.8058808307,344474.8966486363,364933.59513730794,395411.79180563014
2027-04-05 09:08:34.285714288,Income,280883.88849865616,323285.6783905625,344822.74534956575,365516.3036941,395267.70303556515
2027-04-06 19:55:25.714285716,Income,281846.6224278513,323516.9583562477,344994.4692587401,365529.15080682456,395283.126605968
2027-04-08 06:42:17.142857144,Income,281473.63901894307,323534.7643403271,345104.1313657794,366042.5124599462,396289.46254952234
2027-04-09 17:29:08.571428572,Income,280630.9610303944,323504.7390469043,345479.7715074953,366201.4590830564,396918.0268221472
2027-04-11 04:16:00.000000000,Income,281073.3129110783,323465.156235286,345542.58575270255,366629.56453095516,397599.6012440289
2027-04-12 15:02:51.428571428,Income,279981.4261241075,323309.6460072056,345895.73897848255,366576.01773412095,397247.6098733988
2027-04-14 01:49:42.857142860,Income,280463.28532524896,323576.72109769087,345835.89377296815,366925.1933308473,398221.7286226754
2027-04-15 12:36:34.285714288,Income,280628.5109948102,323566.96630087594,346036.9256852026,367317.19984131877,398801.32688637736
2027-04-16 23:23:25.714285716,Income,280413.718619957,323844.1691030102,346289.4264315374,367643.8066719612,399240.731138126
2027-04-18 10:10:17.142857144,Income,280789.0564859706,323884.3221908875,346878.0600945049,367885.9333038274,399152.2867931285
2027-04-19 20:57:08.571428572,Income,280875.30804061686,323824.96844179335,347322.65069043636,368144.7107665912,399356.3157665598
2027-04-21 07:44:00.000000000,Income,281417.93590177014,324169.7130362238,347408.250872449,368476.2896917225,400274.2343212884
2027-04-22 18:30:51.428571428,Income,281140.0715673015,324516.17036043847,347510.94892985205,368850.3226049309,400794.2824555748
2027-04-24 05:17:42.857142860,Income,280705.1853780853,324406.6315591666,347572.38305610255,369304.5760026025,401198.1339935809
2027-04-25 16:04:34.285714288,Income,280819.23445576907,324588.25413263834,347912.0371172158,369752.97748450254,401573.8410504254
2027-04-27 02:51:25.714285716,Income,280820.4637921413,324618.4399875144,348005.87944302446,369828.75429952634,402771.87299442093
2027-04-28 13:38:17.142857144,Income,279855.402979433,324672.2946358168,348545.57348565664,370062.4021806578,403511.4983422708
2027-04-30 00:25:08.571428572,Income,281166.71507680777,325065.70964404615,348599.74375069956,370423.0586069583,403424.9008131108
2027-05-01 11:12:00.000000000,Income,281074.35802927177,325089.04284327297,348838.6626210093,370831.47579721827,403743.9165507923
2027-05-02 21:58:51.428571428,Income,280837.33931427787,324926.24233759334,349229.9260752146,371323.3414245734,404070.2181203853
2027-05-04 08:45:42.857142860,Income,281009.9844112846,324905.77781663754,349322.4424990702,371642.15561055223,405537.32028169814
2027-05-05 19:32:34.285714288,Income,281099.6566245678,324923.22778457764,349617.834715554,371780.61982764147,405564.1047519788
2027-05-07 06:19:25.714285716,Income,281117.0470542532,325083.79762482893,349907.6962709363,372286.26606376166,405935.5611491165
2027-05-08 17:06:17.142857144,Income,280931.0809255528,324800.2009411722,350047.90131695394,372859.66026867426,406897.6001751151
2027-05-10 03:53:08.571428572,Income,280500.8152844819,325074.2927972269,350014.5845935706,373140.26959665806,407500.40663804807
2027-05-11 14:40:00.000000000,Income,280494.33643636655,325462.06630123005,350261.15183686966,373356.605569925,408290.758417992
2027-05-13 01:26:51.428571428,Income,280501.37557670235,325653.2442835772,350201.5780645956,373616.20131587214,408584.7918598878
2027-05-14 12:13:42.857142860,Income,280676.899568879,325814.70338654687,350648.4610889046,374070.6026390589,409407.61927999597
2027-05-15 23:00:34.285714288,Income,280539.23857625783,325507.50513888005,351046.26546995237,374212.5172004866,409706.86745199224
2027-05-17 09:47:25.714285716,Income,280520.9869439707,326175.09726418485,350738.52095068,374420.92628316506,410268.1385976681
2027-05-18 20:34:17.142857144,Income,280202.72712411144,326016.47851193236,350976.583146532,375036.3720021916,410767.5780068654
2027-05-20 07:21:08.571428572,Income,280007.11923614476,326236.0133065453,351296.2782506925,375591.2153906006,411225.82103082543
2027-05-21 18:08:00.000000000,Income,280308.3954401509,325911.26265391137,351451.8048186097,375668.84343983757,411641.7589554426
2027-05-23 04:54:51.428571428,Income,280100.6068910783,325998.83150012046,351383.7803572182,375999.4989805431,411245.04227762984
2027-05-24 15:41:42.857142860,Income,280295.70237960696,326178.2556187279,351689.0167029543,376363.5341532784,411988.24059464294
2027-05-26 02:28:34.285714288,Income,280118.35331573774,326259.02704804554,351969.9616516888,376530.42511668813,412596.0714455002
2027-05-27 13:15:25.714285716,Income,280661.8903866259,326282.8453720175,352175.6954973459,376625.2361383764,413172.5044775012
2027-05-29 00:02:17.142857144,Income,280004.814616233,326307.4076643595,352334.89028348436,377000.53588402714,413589.3080134386
2027-05-30 10:49:08.571428572,Income,280784.6804640109,326848.4482065628,352643.45860968594,377428.91202766384,413939.64487333206
2027-05-31 21:36:00.000000000,Income,280310.8762878627,326932.92729867355,352998.7991661038,377689.7269491602,414445.9006037416
2027-06-02 08:22:51.428571428,Income,280491.8132234719,327066.67435257713,352748.7613478737,378177.6246472165,413864.702394883
2027-06-03 19:09:42.857142860,Income,279988.47804040776,327127.88817847683,352995.65555112396,378252.6940714335,415269.4915416776
2027-06-05 05:56:34.285714288,Income,280127.5790054126,327127.09612563485,353416.4114227854,378575.94518048025,415383.73632876715
2027-06-06 16:43:25.714285716,Income,280348.484565333,327471.0552815596,353553.61457027553,379144.0531979628,416201.12051804166
2027-06-08 03:30:17.142857144,Income,280372.20579553,327640.1506346187,353796.7799360275,379184.86036744097,416009.1158183048
2027-06-09 14:17:08.571428572,Income,280376.7421134576,327728.74082769617,354220.92480839335,379616.6432612942,416417.6450971143
2027-06-11 01:04:00.000000000,Income,279679.9203144702,327394.7234115948,354291.9778527017,379814.2988941444,416942.7186332686
2027-06-12 11:50:51.428571428,Income,279923.95639406284,327440.10518646793,354459.7357827382,380271.1008072363,417874.11663435475
2027-06-13 22:37:42.857142860,Income,279461.106892882,327578.66544185043,354424.22451749915,379978.071140444,418699.6796198562
2027-06-15 09:24:34.285714288,Income,280405.5493749697,327590.2372056184,354607.12328921707,380349.16369788867,418935.0322491445
2027-06-16 20:11:25.714285716,Income,280065.2288900718,327421.6955539676,354834.9725085024,380824.7619715583,418903.71092322166
2027-06-18 06:58:17.142857144,Income,279891.03030288825,327894.4400357534,355444.43475479574,381135.9526849015,420118.9402922189
2027-06-19 17:45:08.571428572,Income,279445.4884011442,328157.77633806213,355719.13566166145,381545.0435954755,419882.28544238704
2027-06-21 04:32:00.000000000,Income,280185.55986402044,328219.96605416737,356032.5960824589,382238.30550037295,421000.4737225377
2027-06-22 15:18:51.428571428,Income,280117.0987836833,328364.9673486308,356064.24345519464,381843.47903308086,421326.9141217121
2027-06-24 02:05:42.857142860,Income,280127.16365643585,328216.46691712487,356278.84199908585,382224.60044966254,421493.4020971044
2027-06-25 12:52:34.285714288,Income,279251.74679522973,328482.8198751742,356655.071111253,382585.57745081955,421426.592375021
2027-06-26 23:39:25.714285716,Income,279221.305602876,328683.4242749023,356837.38649215584,382916.82069122826,421600.8588983293
2027-06-28 10:26:17.142857144,Income,279374.91009523865,329055.36215957877,357078.9790037853,383137.2884083667,422276.11793607444
2027-06-29 21:13:08.571428572,Income,279331.5908950324,329022.20823403477,357222.2812560844,383667.6157095441,421797.40470629017
2027-07-01 08:00:00.000000000,Income,279476.05240680464,329134.91165317694,357554.0749889001,384251.6149930103,423095.709857298
2027-07-02 18:46:51.428571428,Income,279106.3538485644,329289.6355724303,357813.03386212705,384445.0739558832,423018.8409290989
2027-07-04 05:33:42.857142860,Income,278566.8053161851,329367.5929931007,357910.690603685,384757.98717110924,423511.3585758662
2027-07-05 16:20:34.285714288,Income,278253.89349613426,329478.6593799327,357985.1645515184,385041.8101575504,423678.5424125086
2027-07-07 03:07:25.714285716,Income,278687.49797752337,329210.9306936672,357963.58716525696,385091.1630138394,424393.8366050474
2027-07-08 13:54:17.142857144,Income,278626.08261044626,329850.4146795776,358258.5080018332,385420.1790252938,424603.77099286084
2027-07-10 00:41:08.571428572,Income,278414.32083581225,330128.621963204,358624.9173111084,385672.5653070711,425637.2298592396
2027-07-11 11:28:00.000000000,Income,278465.75263602275,329827.6752652825,358518.58572742966,385640.2833913743,426052.71273961285
2027-07-12 22:14:51.428571432,Income,278519.4707135622,330028.92716644786,358925.33983510046,386295.6391402206,426493.8676891656
2027-07-14 09:01:42.857142860,Income,278555.64499222004,330536.40575303044,358945.52220295474,386825.1427069077,426343.680820736
2027-07-15 19:48:34.285714288,Income,278056.9470805348,330750.498743685,359409.2293470204,386766.76260880765,426672.1845542294
2027-07-17 06:35:25.714285716,Income,278321.9322134613,330968.4802402486,359526.61768271815,387078.3329454196,427311.4717709594
2027-07-18 17:22:17.142857144,Income,278006.7486180671,330731.9039749796,359595.97146578104,387326.6480447739,427875.1979894073
2027-07-20 04:09:08.571428572,Income,278078.0912626462,331098.34741706535,359891.582745218,387732.85013567074,428911.9812082387
2027-07-21 14:56:00.000000000,Income,277546.356009892,331401.53417473746,359842.4974302336,388296.5429454465,428908.0183841635
2027-07-23 01:42:51.428571432,Income,278092.26795021136,331345.2217640093,360119.57607121044,388019.0215922092,429742.5914611257
2027-07-24 12:29:42.857142860,Income,278547.7427268639,331473.0560530847,360462.2340382342,388450.5673918905,429880.0007016606
2027-07-25 23:16:34.285714288,Income,278497.0166042549,331380.425488672,360521.42189517326,389027.29194897343,429827.1678333288
2027-07-27 10:03:25.714285716,Income,277954.2538345784,331437.40748329926,360781.00535145274,389541.21414310875,430603.400890272
2027-07-28 20:50:17.142857144,Income,277666.5605562193,331666.1841773926,361093.3066209077,390120.68351220246,430344.017695128
2027-07-30 07:37:08.571428572,Income,277248.0310823894,331635.6379638846,361239.21858288173,390396.1002028188,431406.89307159744
2027-07-31 18:24:00.000000000,Income,278270.3127011695,331626.60708058614,361566.73516120034,390940.83715564874,431864.31377678213
2027-08-02 05:10:51.428571432,Income,277838.33814998006,331940.17964952165,361916.0918603428,391378.15262452804,432384.70067407924
2027-08-03 15:57:42.857142860,Income,277206.84946862364,332053.52440866036,362127.90684051905,391706.7392425741,432606.8071554826
2027-08-05 02:44:34.285714288,Income,278044.01583134243,332009.8930623704,362239.9732305865,391970.0968537134,433289.24295115593
2027-08-06 13:31:25.714285716,Income,277642.44651058374,332200.0594304144,362493.59460348357,392498.51154462027,433547.6959177233
2027-08-08 00:18:17.142857144,Income,277855.74831313983,332192.3620738388,362964.1164809839,392402.642524129,433807.3126487201
2027-08-09 11:05:08.571428572,Income,277894.09104761085,331961.4198068935,362989.2612324516,393019.45537243376,433809.7815821504
2027-08-10 21:52:00.000000000,Income,278451.1671187137,332386.7570733317,363310.3577538013,393020.08870556555,434085.78489755036
2027-08-12 08:38:51.428571432,Income,277747.0730275822,332517.614182368,363315.5031913734,393004.69927172764,434839.15346310963
2027-08-13 19:25:42.857142860,Income,278132.9319621796,332340.39116755873,363535.3324534942,393683.3583420272,434934.1709693651
2027-08-15 06:12:34.285714288,Income,277873.5091434099,332626.8659960963,363714.81057783053,393844.22400647885,435424.25807544513
2027-08-16 16:59:25.714285716,Income,278418.51664427,332743.1036474544,364041.1654738467,394062.0091118474,435625.78127047606
2027-08-18 03:46:17.142857144,Income,278377.5493608403,332941.103324669,364278.0366066042,394521.08484203217,436192.04434296314
2027-08-19 14:33:08.571428572,Income,278891.4550044226,332974.12848053913,364722.3272588706,394814.6098229131,436253.0882128271
2027-08-21 01:20:00.000000000,Income,278791.22973460326,333521.2624159428,364743.00924621057,395009.4128407875,437261.0045210345
2027-08-22 12:06:51.428571432,Income,278593.3549626115,333772.70454665634,365010.6918404089,395736.9919078874,437893.480200506
2027-08-23 22:53:42.857142860,Income,278370.1572138054,333709.21854627115,364996.1399101698,395786.25565063395,438770.5924644392
2027-08-25 09:40:34.285714288,Income,278455.06575866946,334114.57432648516,365820.2555051397,396283.2725603343,439192.0992792945
2027-08-26 20:27:25.714285716,Income,278452.4068584543,333897.20153982844,365851.88471892994,396670.7505874426,440321.43477225245
2027-08-28 07:14:17.142857144,Income,278272.6834962841,334071.81921358197,365838.07609923376,396470.62809326197,440723.2730790585
