date,ticker,adjusted_price,volume
2022-12-16,RY.TO,111.94506072998047,6758500
2022-12-19,RY.TO,110.89523315429688,2569100
2022-12-20,RY.TO,111.5426254272461,3750500
2022-12-21,RY.TO,112.5661849975586,2183800
2022-12-22,RY.TO,111.74383544921875,2441100
2022-12-23,RY.TO,112.22500610351562,2134600
2022-12-28,RY.TO,111.72633361816406,3163800
2022-12-29,RY.TO,112.55744934082031,3256100
2022-12-30,RY.TO,111.36766052246094,3545800
2023-01-03,RY.TO,112.00630187988281,4506700
2023-01-04,RY.TO,113.00360870361328,3282500
2023-01-05,RY.TO,112.6711654663086,2219400
2023-01-06,RY.TO,114.10591888427734,3559400
2023-01-09,RY.TO,114.95450592041016,3719700
2023-01-10,RY.TO,116.26678466796875,4505300
2023-01-11,RY.TO,116.15306091308594,2530300
2023-01-12,RY.TO,116.74795532226562,13776600
2023-01-13,RY.TO,117.47406768798828,3351300
2023-01-16,RY.TO,117.83277130126953,3427300
2023-01-17,RY.TO,118.3664321899414,8033800
2023-01-18,RY.TO,117.72779083251953,7128800
2023-01-19,RY.TO,117.64028930664062,4474300
2023-01-20,RY.TO,117.85025024414062,6311600
2023-01-23,RY.TO,117.86772918701172,12461800
2023-01-24,RY.TO,118.20895385742188,5401700
2023-01-25,RY.TO,117.93506622314453,14669100
2023-01-26,RY.TO,119.80801391601562,11180400
2023-01-27,RY.TO,118.95989990234375,3776400
2023-01-30,RY.TO,119.33096313476562,4274200
2023-01-31,RY.TO,120.29395294189453,4103100
2023-02-01,RY.TO,120.5854721069336,4967000
2023-02-02,RY.TO,120.49715423583984,3755000
2023-02-03,RY.TO,122.05204010009766,4559100
2023-02-06,RY.TO,122.02554321289062,7063600
2023-02-07,RY.TO,122.46727752685547,5276300
2023-02-08,RY.TO,123.28893280029297,3103900
2023-02-09,RY.TO,123.02386474609375,3103000
2023-02-10,RY.TO,122.5909652709961,4095700
2023-02-13,RY.TO,122.79418182373047,4340000
2023-02-14,RY.TO,122.67050170898438,2514100
2023-02-15,RY.TO,122.51145935058594,5379800
2023-02-16,RY.TO,122.39662170410156,5294400
2023-02-17,RY.TO,122.61747741699219,5139900
2023-02-21,RY.TO,122.12274932861328,3834400
2023-02-22,RY.TO,120.63849639892578,4922300
2023-02-23,RY.TO,120.0377426147461,2714400
2023-02-24,RY.TO,121.23043060302734,2826100
2023-02-27,RY.TO,121.9548568725586,1882300
2023-02-28,RY.TO,122.39662170410156,3941300
2023-03-01,RY.TO,118.04991149902344,5951400
2023-03-02,RY.TO,120.3381118774414,3822300
2023-03-03,RY.TO,120.8152084350586,3257900
2023-03-06,RY.TO,121.22157287597656,2781200
2023-03-07,RY.TO,120.6296615600586,2226900
2023-03-08,RY.TO,121.08905792236328,2711800
2023-03-09,RY.TO,119.61368560791016,3352700
2023-03-10,RY.TO,117.5993423461914,4088800
2023-03-13,RY.TO,115.97376251220703,4516000
2023-03-14,RY.TO,117.29011535644531,3058500
2023-03-15,RY.TO,115.32881164550781,4193800
2023-03-16,RY.TO,115.29346466064453,3128200
2023-03-17,RY.TO,112.43101501464844,8312600
2023-03-20,RY.TO,113.5707015991211,2152900
2023-03-21,RY.TO,114.65736389160156,2694200
2023-03-22,RY.TO,113.07595825195312,2613900
2023-03-23,RY.TO,112.26315307617188,3565400
2023-03-24,RY.TO,112.03343963623047,2106200
2023-03-27,RY.TO,112.88158416748047,2212800
2023-03-28,RY.TO,112.32498931884766,3658400
2023-03-29,RY.TO,113.1907958984375,2775800
2023-03-30,RY.TO,113.49118041992188,1924500
2023-03-31,RY.TO,114.1891098022461,2188500
2023-04-03,RY.TO,115.68221282958984,4232800
2023-04-04,RY.TO,115.25813293457031,3007400
2023-04-05,RY.TO,115.14328002929688,3150700
2023-04-06,RY.TO,115.337646484375,4126100
2023-04-10,RY.TO,115.8853988647461,4172600
2023-04-11,RY.TO,116.42433166503906,3337300
2023-04-12,RY.TO,116.50384521484375,7846600
2023-04-13,RY.TO,116.69818115234375,2898500
2023-04-14,RY.TO,117.3166275024414,8465100
2023-04-17,RY.TO,117.97041320800781,8318700
2023-04-18,RY.TO,118.641845703125,11379900
2023-04-19,RY.TO,118.99524688720703,4391900
2023-04-20,RY.TO,119.0482406616211,4026200
2023-04-21,RY.TO,119.5341567993164,6370800
2023-04-24,RY.TO,119.07913970947266,16872800
2023-04-25,RY.TO,117.55350494384766,8851700
2023-04-26,RY.TO,117.97284698486328,8494800
2023-04-27,RY.TO,119.36461639404297,5372300
2023-04-28,RY.TO,120.00701141357422,4844000
2023-05-01,RY.TO,119.8821029663086,6137300
2023-05-02,RY.TO,117.26802062988281,4395200
2023-05-03,RY.TO,116.9825210571289,2655100
2023-05-04,RY.TO,115.33197784423828,2220500
2023-05-05,RY.TO,116.94684600830078,2624400
2023-05-08,RY.TO,117.18772888183594,4847500
2023-05-09,RY.TO,115.47472381591797,2600500
2023-05-10,RY.TO,115.05543518066406,4930700
2023-05-11,RY.TO,115.84052276611328,2851600
2023-05-12,RY.TO,115.88514709472656,2317900
2023-05-15,RY.TO,116.80408477783203,6590700
2023-05-16,RY.TO,114.4665756225586,6014200
2023-05-17,RY.TO,114.75205993652344,3645300
2023-05-18,RY.TO,114.10970306396484,4477700
2023-05-19,RY.TO,113.47625732421875,4390000
2023-05-23,RY.TO,112.3074951171875,5225900
2023-05-24,RY.TO,110.40715026855469,3552100
2023-05-25,RY.TO,108.38191986083984,4354700
2023-05-26,RY.TO,109.80939483642578,2550100
2023-05-29,RY.TO,110.17520141601562,525300
2023-05-30,RY.TO,109.836181640625,2464800
2023-05-31,RY.TO,108.33729553222656,3749600
2023-06-01,RY.TO,108.48005676269531,4557800
2023-06-02,RY.TO,110.68373107910156,3440500
2023-06-05,RY.TO,109.6666488647461,2500100
2023-06-06,RY.TO,110.37146759033203,1155000
2023-06-07,RY.TO,109.81830596923828,1170100
2023-06-08,RY.TO,110.00568389892578,1934100
2023-06-09,RY.TO,110.53207397460938,1228000
2023-06-12,RY.TO,110.60344696044922,1337300
2023-06-13,RY.TO,111.36180114746094,1510400
2023-06-14,RY.TO,111.6829833984375,1713300
2023-06-15,RY.TO,112.26290130615234,1573400
2023-06-16,RY.TO,112.3074951171875,7283200
2023-06-19,RY.TO,111.84358215332031,425000
